2 100 -5 5 121
0.0	0.0	2.0
0.0	0.1	2.0
0.0	0.2	2.0
0.0	0.30000000000000004	2.0
0.0	0.4	2.0
0.0	0.5	2.0
0.0	0.6000000000000001	2.0
0.0	0.7000000000000001	2.0
0.0	0.8	2.0
0.0	0.9	2.0
0.0	1.0	2.0
0.1	0.0	2.0399874998267298
0.1	0.1	2.0399874998267298
0.1	0.2	2.0399874998267298
0.1	0.30000000000000004	2.0399874998267298
0.1	0.4	2.0399874998267298
0.1	0.5	2.0399874998267298
0.1	0.6000000000000001	2.0399874998267298
0.1	0.7000000000000001	2.0399874998267298
0.1	0.8	2.0399874998267298
0.1	0.9	2.0399874998267298
0.1	1.0	2.0399874998267298
0.2	0.0	2.0599665723293112
0.2	0.1	2.0599665723293112
0.2	0.2	2.0599665723293112
0.2	0.30000000000000004	2.0599665723293112
0.2	0.4	2.0599665723293112
0.2	0.5	2.0599665723293112
0.2	0.6000000000000001	2.0599665723293112
0.2	0.7000000000000001	2.0599665723293112
0.2	0.8	2.0599665723293112
0.2	0.9	2.0599665723293112
0.2	1.0	2.0599665723293112
0.30000000000000004	0.0	2.060111110724811
0.30000000000000004	0.1	2.060111110724811
0.30000000000000004	0.2	2.060111110724811
0.30000000000000004	0.30000000000000004	2.060111110724811
0.30000000000000004	0.4	2.060111110724811
0.30000000000000004	0.5	2.060111110724811
0.30000000000000004	0.6000000000000001	2.060111110724811
0.30000000000000004	0.7000000000000001	2.060111110724811
0.30000000000000004	0.8	2.060111110724811
0.30000000000000004	0.9	2.060111110724811
0.30000000000000004	1.0	2.060111110724811
0.4	0.0	2.0407913188008315
0.4	0.1	2.0407913188008315
0.4	0.2	2.0407913188008315
0.4	0.30000000000000004	2.0407913188008315
0.4	0.4	2.0407913188008315
0.4	0.5	2.0407913188008315
0.4	0.6000000000000001	2.0407913188008315
0.4	0.7000000000000001	2.0407913188008315
0.4	0.8	2.0407913188008315
0.4	0.9	2.0407913188008315
0.4	1.0	2.0407913188008315
0.5	0.0	2.0025690830352683
0.5	0.1	2.0025690830352683
0.5	0.2	2.0025690830352683
0.5	0.30000000000000004	2.0025690830352683
0.5	0.4	2.0025690830352683
0.5	0.5	2.0025690830352683
0.5	0.6000000000000001	2.0025690830352683
0.5	0.7000000000000001	2.0025690830352683
0.5	0.8	2.0025690830352683
0.5	0.9	2.0025690830352683
0.5	1.0	2.0025690830352683
0.6000000000000001	0.0	1.946191436480696
0.6000000000000001	0.1	1.946191436480696
0.6000000000000001	0.2	1.946191436480696
0.6000000000000001	0.30000000000000004	1.946191436480696
0.6000000000000001	0.4	1.946191436480696
0.6000000000000001	0.5	1.946191436480696
0.6000000000000001	0.6000000000000001	1.946191436480696
0.6000000000000001	0.7000000000000001	1.946191436480696
0.6000000000000001	0.8	1.946191436480696
0.6000000000000001	0.9	1.946191436480696
0.6000000000000001	1.0	1.946191436480696
0.7000000000000001	0.0	1.8725821820244282
0.7000000000000001	0.1	1.8725821820244282
0.7000000000000001	0.2	1.8725821820244282
0.7000000000000001	0.30000000000000004	1.8725821820244282
0.7000000000000001	0.4	1.8725821820244282
0.7000000000000001	0.5	1.8725821820244282
0.7000000000000001	0.6000000000000001	1.8725821820244282
0.7000000000000001	0.7000000000000001	1.8725821820244282
0.7000000000000001	0.8	1.8725821820244282
0.7000000000000001	0.9	1.8725821820244282
0.7000000000000001	1.0	1.8725821820244282
0.8	0.0	1.7828317610029814
0.8	0.1	1.7828317610029814
0.8	0.2	1.7828317610029814
0.8	0.30000000000000004	1.7828317610029814
0.8	0.4	1.7828317610029814
0.8	0.5	1.7828317610029814
0.8	0.6000000000000001	1.7828317610029814
0.8	0.7000000000000001	1.7828317610029814
0.8	0.8	1.7828317610029814
0.8	0.9	1.7828317610029814
0.8	1.0	1.7828317610029814
0.9	0.0	1.678185470652559
0.9	0.1	1.678185470652559
0.9	0.2	1.678185470652559
0.9	0.30000000000000004	1.678185470652559
0.9	0.4	1.678185470652559
0.9	0.5	1.678185470652559
0.9	0.6000000000000001	1.678185470652559
0.9	0.7000000000000001	1.678185470652559
0.9	0.8	1.678185470652559
0.9	0.9	1.678185470652559
0.9	1.0	1.678185470652559
1.0	0.0	1.5600301503404825
1.0	0.1	1.5600301503404825
1.0	0.2	1.5600301503404825
1.0	0.30000000000000004	1.5600301503404825
1.0	0.4	1.5600301503404825
1.0	0.5	1.5600301503404825
1.0	0.6000000000000001	1.5600301503404825
1.0	0.7000000000000001	1.5600301503404825
1.0	0.8	1.5600301503404825
1.0	0.9	1.5600301503404825
1.0	1.0	1.5600301503404825
