1 100 -5 5 101
-10.0	-5247.0
-9.8	-4944.4400000000005
-9.6	-4653.799999999999
-9.4	-4374.84
-9.2	-4107.32
-9.0	-3851.0
-8.8	-3605.6400000000012
-8.6	-3371.0
-8.4	-3146.84
-8.2	-2932.919999999999
-8.0	-2729.0
-7.8	-2534.8399999999997
-7.6	-2350.2
-7.4	-2174.84
-7.199999999999999	-2008.5199999999993
-7.0	-1851.0
-6.8	-1702.04
-6.6	-1561.3999999999999
-6.4	-1428.8400000000004
-6.199999999999999	-1304.1199999999994
-6.0	-1187.0
-5.8	-1077.24
-5.6	-974.5999999999998
-5.3999999999999995	-878.8399999999997
-5.199999999999999	-789.7199999999997
-5.0	-707.0
-4.8	-630.4399999999999
-4.6	-559.8
-4.3999999999999995	-494.8399999999998
-4.199999999999999	-435.3199999999998
-4.0	-381.0
-3.8	-331.63999999999993
-3.5999999999999996	-286.99999999999994
-3.3999999999999995	-246.8399999999999
-3.1999999999999993	-210.91999999999987
-3.0	-179.0
-2.8	-150.83999999999997
-2.5999999999999996	-126.19999999999996
-2.3999999999999995	-104.83999999999995
-2.1999999999999993	-86.51999999999994
-2.0	-71.0
-1.799999999999999	-58.03999999999994
-1.5999999999999996	-47.399999999999984
-1.4000000000000004	-38.84000000000001
-1.1999999999999993	-32.119999999999976
-1.0	-27.0
-0.7999999999999989	-23.23999999999998
-0.5999999999999996	-20.599999999999994
-0.3999999999999986	-18.83999999999999
-0.1999999999999993	-17.719999999999995
0.0	-17.0
0.20000000000000107	-16.439999999999998
0.40000000000000036	-15.799999999999999
0.6000000000000014	-14.839999999999991
0.8000000000000007	-13.319999999999993
1.0	-11.0
1.200000000000001	-7.639999999999979
1.4000000000000004	-2.999999999999991
1.6000000000000014	3.16000000000005
1.8000000000000007	11.080000000000034
2.0	21.0
2.200000000000001	33.160000000000075
2.4000000000000004	47.800000000000026
2.6000000000000014	65.16000000000014
2.8000000000000007	85.48000000000008
3.0	109.0
3.200000000000001	135.96000000000015
3.4000000000000004	166.60000000000002
3.6000000000000014	201.16000000000028
3.8000000000000007	239.8800000000001
4.0	283.0
4.200000000000001	330.7600000000003
4.4	383.4000000000001
4.600000000000001	441.16000000000037
4.800000000000001	504.2800000000002
5.0	573.0
5.200000000000001	647.5600000000004
5.4	728.2000000000002
5.600000000000001	815.1600000000005
5.800000000000001	908.6800000000004
6.0	1009.0
6.199999999999999	1116.3599999999997
6.400000000000002	1231.0000000000014
6.600000000000001	1353.1600000000008
6.800000000000001	1483.0800000000004
7.0	1621.0
7.199999999999999	1767.1599999999992
7.400000000000002	1921.8000000000018
7.600000000000001	2085.160000000001
7.800000000000001	2257.480000000001
8.0	2439.0
8.2	2629.959999999999
8.400000000000002	2830.600000000002
8.600000000000001	3041.1600000000017
8.8	3261.880000000001
9.0	3493.0
9.200000000000003	3734.760000000003
9.400000000000002	3987.4000000000024
9.600000000000001	4251.160000000003
9.8	4526.280000000001
10.0	4813.0
