2 100 -5 5 2601
-100.0	-100.0	1.9870125982792965
-100.0	-96.0	1.9870125982792965
-100.0	-92.0	1.9870125982792965
-100.0	-88.0	1.9870125982792965
-100.0	-84.0	1.9870125982792965
-100.0	-80.0	1.9870125982792965
-100.0	-76.0	1.9870125982792965
-100.0	-72.0	1.9870125982792965
-100.0	-68.0	1.9870125982792965
-100.0	-64.0	1.9870125982792965
-100.0	-60.0	1.9870125982792965
-100.0	-56.0	1.9870125982792965
-100.0	-52.0	1.9870125982792965
-100.0	-48.0	1.9870125982792965
-100.0	-44.0	1.9870125982792965
-100.0	-40.0	1.9870125982792965
-100.0	-36.0	1.9870125982792965
-100.0	-32.0	1.9870125982792965
-100.0	-28.0	1.9870125982792965
-100.0	-24.0	1.9870125982792965
-100.0	-20.0	1.9870125982792965
-100.0	-16.0	1.9870125982792965
-100.0	-12.0	1.9870125982792965
-100.0	-8.0	1.9870125982792965
-100.0	-4.0	1.9870125982792965
-100.0	0.0	1.9870125982792965
-100.0	4.0	1.9870125982792965
-100.0	8.0	1.9870125982792965
-100.0	12.0	1.9870125982792965
-100.0	16.0	1.9870125982792965
-100.0	20.0	1.9870125982792965
-100.0	24.0	1.9870125982792965
-100.0	28.0	1.9870125982792965
-100.0	32.0	1.9870125982792965
-100.0	36.0	1.9870125982792965
-100.0	40.0	1.9870125982792965
-100.0	44.0	1.9870125982792965
-100.0	48.0	1.9870125982792965
-100.0	52.0	1.9870125982792965
-100.0	56.0	1.9870125982792965
-100.0	60.0	1.9870125982792965
-100.0	64.0	1.9870125982792965
-100.0	68.0	1.9870125982792965
-100.0	72.0	1.9870125982792965
-100.0	76.0	1.9870125982792965
-100.0	80.0	1.9870125982792965
-100.0	84.0	1.9870125982792965
-100.0	88.0	1.9870125982792965
-100.0	92.0	1.9870125982792965
-100.0	96.0	1.9870125982792965
-100.0	100.0	1.9870125982792965
-96.0	-100.0	0.4073937627414989
-96.0	-96.0	0.4073937627414989
-96.0	-92.0	0.4073937627414989
-96.0	-88.0	0.4073937627414989
-96.0	-84.0	0.4073937627414989
-96.0	-80.0	0.4073937627414989
-96.0	-76.0	0.4073937627414989
-96.0	-72.0	0.4073937627414989
-96.0	-68.0	0.4073937627414989
-96.0	-64.0	0.4073937627414989
-96.0	-60.0	0.4073937627414989
-96.0	-56.0	0.4073937627414989
-96.0	-52.0	0.4073937627414989
-96.0	-48.0	0.4073937627414989
-96.0	-44.0	0.4073937627414989
-96.0	-40.0	0.4073937627414989
-96.0	-36.0	0.4073937627414989
-96.0	-32.0	0.4073937627414989
-96.0	-28.0	0.4073937627414989
-96.0	-24.0	0.4073937627414989
-96.0	-20.0	0.4073937627414989
-96.0	-16.0	0.4073937627414989
-96.0	-12.0	0.4073937627414989
-96.0	-8.0	0.4073937627414989
-96.0	-4.0	0.4073937627414989
-96.0	0.0	0.4073937627414989
-96.0	4.0	0.4073937627414989
-96.0	8.0	0.4073937627414989
-96.0	12.0	0.4073937627414989
-96.0	16.0	0.4073937627414989
-96.0	20.0	0.4073937627414989
-96.0	24.0	0.4073937627414989
-96.0	28.0	0.4073937627414989
-96.0	32.0	0.4073937627414989
-96.0	36.0	0.4073937627414989
-96.0	40.0	0.4073937627414989
-96.0	44.0	0.4073937627414989
-96.0	48.0	0.4073937627414989
-96.0	52.0	0.4073937627414989
-96.0	56.0	0.4073937627414989
-96.0	60.0	0.4073937627414989
-96.0	64.0	0.4073937627414989
-96.0	68.0	0.4073937627414989
-96.0	72.0	0.4073937627414989
-96.0	76.0	0.4073937627414989
-96.0	80.0	0.4073937627414989
-96.0	84.0	0.4073937627414989
-96.0	88.0	0.4073937627414989
-96.0	92.0	0.4073937627414989
-96.0	96.0	0.4073937627414989
-96.0	100.0	0.4073937627414989
-92.0	-100.0	-2.154677243469487
-92.0	-96.0	-2.154677243469487
-92.0	-92.0	-2.154677243469487
-92.0	-88.0	-2.154677243469487
-92.0	-84.0	-2.154677243469487
-92.0	-80.0	-2.154677243469487
-92.0	-76.0	-2.154677243469487
-92.0	-72.0	-2.154677243469487
-92.0	-68.0	-2.154677243469487
-92.0	-64.0	-2.154677243469487
-92.0	-60.0	-2.154677243469487
-92.0	-56.0	-2.154677243469487
-92.0	-52.0	-2.154677243469487
-92.0	-48.0	-2.154677243469487
-92.0	-44.0	-2.154677243469487
-92.0	-40.0	-2.154677243469487
-92.0	-36.0	-2.154677243469487
-92.0	-32.0	-2.154677243469487
-92.0	-28.0	-2.154677243469487
-92.0	-24.0	-2.154677243469487
-92.0	-20.0	-2.154677243469487
-92.0	-16.0	-2.154677243469487
-92.0	-12.0	-2.154677243469487
-92.0	-8.0	-2.154677243469487
-92.0	-4.0	-2.154677243469487
-92.0	0.0	-2.154677243469487
-92.0	4.0	-2.154677243469487
-92.0	8.0	-2.154677243469487
-92.0	12.0	-2.154677243469487
-92.0	16.0	-2.154677243469487
-92.0	20.0	-2.154677243469487
-92.0	24.0	-2.154677243469487
-92.0	28.0	-2.154677243469487
-92.0	32.0	-2.154677243469487
-92.0	36.0	-2.154677243469487
-92.0	40.0	-2.154677243469487
-92.0	44.0	-2.154677243469487
-92.0	48.0	-2.154677243469487
-92.0	52.0	-2.154677243469487
-92.0	56.0	-2.154677243469487
-92.0	60.0	-2.154677243469487
-92.0	64.0	-2.154677243469487
-92.0	68.0	-2.154677243469487
-92.0	72.0	-2.154677243469487
-92.0	76.0	-2.154677243469487
-92.0	80.0	-2.154677243469487
-92.0	84.0	-2.154677243469487
-92.0	88.0	-2.154677243469487
-92.0	92.0	-2.154677243469487
-92.0	96.0	-2.154677243469487
-92.0	100.0	-2.154677243469487
-88.0	-100.0	1.9810446422848358
-88.0	-96.0	1.9810446422848358
-88.0	-92.0	1.9810446422848358
-88.0	-88.0	1.9810446422848358
-88.0	-84.0	1.9810446422848358
-88.0	-80.0	1.9810446422848358
-88.0	-76.0	1.9810446422848358
-88.0	-72.0	1.9810446422848358
-88.0	-68.0	1.9810446422848358
-88.0	-64.0	1.9810446422848358
-88.0	-60.0	1.9810446422848358
-88.0	-56.0	1.9810446422848358
-88.0	-52.0	1.9810446422848358
-88.0	-48.0	1.9810446422848358
-88.0	-44.0	1.9810446422848358
-88.0	-40.0	1.9810446422848358
-88.0	-36.0	1.9810446422848358
-88.0	-32.0	1.9810446422848358
-88.0	-28.0	1.9810446422848358
-88.0	-24.0	1.9810446422848358
-88.0	-20.0	1.9810446422848358
-88.0	-16.0	1.9810446422848358
-88.0	-12.0	1.9810446422848358
-88.0	-8.0	1.9810446422848358
-88.0	-4.0	1.9810446422848358
-88.0	0.0	1.9810446422848358
-88.0	4.0	1.9810446422848358
-88.0	8.0	1.9810446422848358
-88.0	12.0	1.9810446422848358
-88.0	16.0	1.9810446422848358
-88.0	20.0	1.9810446422848358
-88.0	24.0	1.9810446422848358
-88.0	28.0	1.9810446422848358
-88.0	32.0	1.9810446422848358
-88.0	36.0	1.9810446422848358
-88.0	40.0	1.9810446422848358
-88.0	44.0	1.9810446422848358
-88.0	48.0	1.9810446422848358
-88.0	52.0	1.9810446422848358
-88.0	56.0	1.9810446422848358
-88.0	60.0	1.9810446422848358
-88.0	64.0	1.9810446422848358
-88.0	68.0	1.9810446422848358
-88.0	72.0	1.9810446422848358
-88.0	76.0	1.9810446422848358
-88.0	80.0	1.9810446422848358
-88.0	84.0	1.9810446422848358
-88.0	88.0	1.9810446422848358
-88.0	92.0	1.9810446422848358
-88.0	96.0	1.9810446422848358
-88.0	100.0	1.9810446422848358
-84.0	-100.0	-0.44352544325904375
