2 100 -5 5 2601
0.0	0.0	0.0
0.0	0.02	0.04
0.0	0.04	0.08
0.0	0.06	0.12
0.0	0.08	0.16
0.0	0.1	0.2
0.0	0.12	0.24
0.0	0.14	0.28
0.0	0.16	0.32
0.0	0.18	0.36
0.0	0.2	0.4
0.0	0.22	0.44
0.0	0.24	0.48
0.0	0.26	0.52
0.0	0.28	0.56
0.0	0.3	0.6
0.0	0.32	0.64
0.0	0.34	0.68
0.0	0.36	0.72
0.0	0.38	0.76
0.0	0.4	0.8
0.0	0.42	0.84
0.0	0.44	0.88
0.0	0.46	0.92
0.0	0.48	0.96
0.0	0.5	1.0
0.0	0.52	1.04
0.0	0.54	1.08
0.0	0.56	1.12
0.0	0.58	1.16
0.0	0.6	1.2
0.0	0.62	1.24
0.0	0.64	1.28
0.0	0.66	1.32
0.0	0.68	1.36
0.0	0.7000000000000001	1.4000000000000001
0.0	0.72	1.44
0.0	0.74	1.48
0.0	0.76	1.52
0.0	0.78	1.56
0.0	0.8	1.6
0.0	0.8200000000000001	1.6400000000000001
0.0	0.84	1.68
0.0	0.86	1.72
0.0	0.88	1.76
0.0	0.9	1.8
0.0	0.92	1.84
0.0	0.9400000000000001	1.8800000000000001
0.0	0.96	1.92
0.0	0.98	1.96
0.0	1.0	2.0
0.02	0.0	0.02
0.02	0.02	0.06
0.02	0.04	0.1
0.02	0.06	0.13999999999999999
0.02	0.08	0.18
0.02	0.1	0.22
0.02	0.12	0.26
0.02	0.14	0.30000000000000004
0.02	0.16	0.34
0.02	0.18	0.38
0.02	0.2	0.42000000000000004
0.02	0.22	0.46
0.02	0.24	0.5
0.02	0.26	0.54
0.02	0.28	0.5800000000000001
0.02	0.3	0.62
0.02	0.32	0.66
0.02	0.34	0.7000000000000001
0.02	0.36	0.74
0.02	0.38	0.78
0.02	0.4	0.8200000000000001
0.02	0.42	0.86
0.02	0.44	0.9
0.02	0.46	0.9400000000000001
0.02	0.48	0.98
0.02	0.5	1.02
0.02	0.52	1.06
0.02	0.54	1.1
0.02	0.56	1.1400000000000001
0.02	0.58	1.18
0.02	0.6	1.22
0.02	0.62	1.26
0.02	0.64	1.3
0.02	0.66	1.34
0.02	0.68	1.3800000000000001
0.02	0.7000000000000001	1.4200000000000002
0.02	0.72	1.46
0.02	0.74	1.5
0.02	0.76	1.54
0.02	0.78	1.58
0.02	0.8	1.62
0.02	0.8200000000000001	1.6600000000000001
0.02	0.84	1.7
0.02	0.86	1.74
0.02	0.88	1.78
0.02	0.9	1.82
0.02	0.92	1.86
0.02	0.9400000000000001	1.9000000000000001
0.02	0.96	1.94
0.02	0.98	1.98
0.02	1.0	2.02
0.04	0.0	0.04
0.04	0.02	0.08
0.04	0.04	0.12
0.04	0.06	0.16
0.04	0.08	0.2
0.04	0.1	0.24000000000000002
0.04	0.12	0.27999999999999997
0.04	0.14	0.32
0.04	0.16	0.36
0.04	0.18	0.39999999999999997
0.04	0.2	0.44
0.04	0.22	0.48
0.04	0.24	0.52
0.04	0.26	0.56
0.04	0.28	0.6000000000000001
0.04	0.3	0.64
0.04	0.32	0.68
0.04	0.34	0.7200000000000001
0.04	0.36	0.76
0.04	0.38	0.8
0.04	0.4	0.8400000000000001
0.04	0.42	0.88
0.04	0.44	0.92
0.04	0.46	0.9600000000000001
0.04	0.48	1.0
0.04	0.5	1.04
0.04	0.52	1.08
0.04	0.54	1.12
0.04	0.56	1.1600000000000001
0.04	0.58	1.2
0.04	0.6	1.24
0.04	0.62	1.28
0.04	0.64	1.32
0.04	0.66	1.36
0.04	0.68	1.4000000000000001
0.04	0.7000000000000001	1.4400000000000002
0.04	0.72	1.48
0.04	0.74	1.52
0.04	0.76	1.56
0.04	0.78	1.6
0.04	0.8	1.6400000000000001
0.04	0.8200000000000001	1.6800000000000002
0.04	0.84	1.72
0.04	0.86	1.76
0.04	0.88	1.8
0.04	0.9	1.84
0.04	0.92	1.8800000000000001
0.04	0.9400000000000001	1.9200000000000002
0.04	0.96	1.96
0.04	0.98	2.0
0.04	1.0	2.04
0.06	0.0	0.06
0.06	0.02	0.1
0.06	0.04	0.14
0.06	0.06	0.18
0.06	0.08	0.22
0.06	0.1	0.26
0.06	0.12	0.3
0.06	0.14	0.34
0.06	0.16	0.38
0.06	0.18	0.42
0.06	0.2	0.46
0.06	0.22	0.5
0.06	0.24	0.54
0.06	0.26	0.5800000000000001
0.06	0.28	0.6200000000000001
0.06	0.3	0.6599999999999999
0.06	0.32	0.7
0.06	0.34	0.74
0.06	0.36	0.78
0.06	0.38	0.8200000000000001
0.06	0.4	0.8600000000000001
0.06	0.42	0.8999999999999999
0.06	0.44	0.94
0.06	0.46	0.98
0.06	0.48	1.02
0.06	0.5	1.06
0.06	0.52	1.1
0.06	0.54	1.1400000000000001
0.06	0.56	1.1800000000000002
0.06	0.58	1.22
0.06	0.6	1.26
0.06	0.62	1.3
0.06	0.64	1.34
0.06	0.66	1.3800000000000001
0.06	0.68	1.4200000000000002
0.06	0.7000000000000001	1.4600000000000002
0.06	0.72	1.5
0.06	0.74	1.54
0.06	0.76	1.58
0.06	0.78	1.62
0.06	0.8	1.6600000000000001
0.06	0.8200000000000001	1.7000000000000002
0.06	0.84	1.74
0.06	0.86	1.78
0.06	0.88	1.82
0.06	0.9	1.86
0.06	0.92	1.9000000000000001
0.06	0.9400000000000001	1.9400000000000002
0.06	0.96	1.98
0.06	0.98	2.02
0.06	1.0	2.06
0.08	0.0	0.08
0.08	0.02	0.12
0.08	0.04	0.16
0.08	0.06	0.2
0.08	0.08	0.24
0.08	0.1	0.28
0.08	0.12	0.32
0.08	0.14	0.36000000000000004
0.08	0.16	0.4
0.08	0.18	0.44
0.08	0.2	0.48000000000000004
0.08	0.22	0.52
0.08	0.24	0.5599999999999999
0.08	0.26	0.6
0.08	0.28	0.64
0.08	0.3	0.6799999999999999
0.08	0.32	0.72
0.08	0.34	0.76
0.08	0.36	0.7999999999999999
0.08	0.38	0.84
0.08	0.4	0.88
0.08	0.42	0.9199999999999999
0.08	0.44	0.96
0.08	0.46	1.0
0.08	0.48	1.04
0.08	0.5	1.08
0.08	0.52	1.12
0.08	0.54	1.1600000000000001
0.08	0.56	1.2000000000000002
0.08	0.58	1.24
0.08	0.6	1.28
0.08	0.62	1.32
0.08	0.64	1.36
0.08	0.66	1.4000000000000001
0.08	0.68	1.4400000000000002
0.08	0.7000000000000001	1.4800000000000002
0.08	0.72	1.52
0.08	0.74	1.56
0.08	0.76	1.6
0.08	0.78	1.6400000000000001
0.08	0.8	1.6800000000000002
0.08	0.8200000000000001	1.7200000000000002
0.08	0.84	1.76
0.08	0.86	1.8
0.08	0.88	1.84
0.08	0.9	1.8800000000000001
0.08	0.92	1.9200000000000002
0.08	0.9400000000000001	1.9600000000000002
0.08	0.96	2.0
0.08	0.98	2.04
0.08	1.0	2.08
0.1	0.0	0.1
0.1	0.02	0.14
0.1	0.04	0.18
0.1	0.06	0.22
0.1	0.08	0.26
0.1	0.1	0.30000000000000004
0.1	0.12	0.33999999999999997
0.1	0.14	0.38
0.1	0.16	0.42000000000000004
0.1	0.18	0.45999999999999996
0.1	0.2	0.5
0.1	0.22	0.54
0.1	0.24	0.58
0.1	0.26	0.62
0.1	0.28	0.66
0.1	0.3	0.7
0.1	0.32	0.74
0.1	0.34	0.78
0.1	0.36	0.82
0.1	0.38	0.86
0.1	0.4	0.9
0.1	0.42	0.94
0.1	0.44	0.98
0.1	0.46	1.02
0.1	0.48	1.06
