1 100 -5 5 101
0.0	0.9999999999999466
0.0728	0.9973512739088721
0.1456	0.989419079722059
0.2184	0.9762454382360027
0.2912	0.9579001368128064
0.364	0.9344803596816496
0.4368	0.9061101731053613
0.5096	0.8729398681394275
0.5824	0.8351451644651665
0.6552	0.7929262795147656
0.728	0.74650686781949
0.8008000000000001	0.6961328361998664
0.8736	0.642071041074369
0.9464	0.584607874787617
1.0192	0.5240477484470094
1.092	0.4607114793049676
1.1648	0.3949345912296303
1.2376	0.32706553726725585
1.3104	0.2574638537123061
1.3832	0.18649825546402726
1.456	0.11454468275937334
1.5288000000000002	0.04198430962970594
1.6016000000000001	-0.03079847536853087
1.6744	-0.10341810545208123
1.7472	-0.17548987815080438
1.82	-0.24663199326890314
1.8928	-0.3164675754713546
1.9656	-0.3846266707808928
2.0384	-0.45074820640910024
2.1112	-0.5144819035394027
2.184	-0.5754901329290045
2.2568	-0.6334497034997071
2.3296	-0.6880535744425555
2.4024	-0.7390124817664393
2.4752	-0.7860564706740039
2.548	-0.8289363256471135
2.6208	-0.8674248906659935
2.6936	-0.9013182725681746
2.7664	-0.9304369211724722
2.8392	-0.9546265804460139
2.912	-0.9737591056755369
2.9848000000000003	-0.9877331423139661
3.0576000000000003	-0.9964746629061019
3.1304000000000003	-0.9999373592490421
3.2032000000000003	-0.9981028877098747
3.2760000000000002	-0.9909809664010673
3.3488	-0.9786093236987696
3.4216	-0.9610534983767511
3.4944	-0.9384064924147656
3.5672	-0.9107882783205886
3.64	-0.8783451635756915
3.7128	-0.841249015571399
3.7856	-0.7996963511414312
3.8584	-0.7539072955140325
3.9312	-0.7041244161986351
4.0040000000000004	-0.6506114379845455
4.0768	-0.5936518458589499
4.1496	-0.5335473832452658
4.2224	-0.4706164535174513
4.2952	-0.405192433258208
4.368	-0.33762190619663973
4.4408	-0.2682628271810315
4.5136	-0.19748262591315308
4.5864	-0.12565626048950315
4.6592	-0.05316423106091104
4.732	0.0196094358669201
4.8048	0.09227922181370629
4.8776	0.16446015860863883
4.9504	0.23576986775914768
5.0232	0.3058305861008735
5.096	0.3742711669979117
5.1688	0.44072904649202643
5.2416	0.5048521639851049
5.3144	0.5663008272800911
5.3872	0.6247495121002923
5.46	0.6798885865541558
5.5328	0.7314259514101179
5.6056	0.7790885874922112
5.6784	0.8226240019990642
5.7512	0.8618015660844547
5.824	0.8964137366135508
5.896800000000001	0.926277155622617
5.969600000000001	0.9512336216577696
6.042400000000001	0.9711509278471381
6.115200000000001	0.985923562266733
6.188000000000001	0.9954732668898302
6.260800000000001	0.9997494521588495
6.333600000000001	0.9987294649835189
6.4064000000000005	0.9924187087456157
6.4792000000000005	0.9808506146745526
6.5520000000000005	0.9640864647454486
6.6248000000000005	0.9422150670378844
6.6976	0.915352285275123
6.7704	0.8836404250360719
6.8432	0.847247479891513
6.916	0.8063662414582148
6.9888	0.7612132780853892
7.0616	0.7120277875839292
7.1344	0.6590703300760642
7.2072	0.6026214476781945
7.28	0.5429801783290972
